step,layer,head,avg_q_fanin,mask_entropy,conditional_mask_entropy_token,unique_masks,top1_coverage,top4_coverage,fanin_1_ratio,fanin_2_ratio,fanin_3_ratio,fanin_4_ratio,usage_current,usage_previous,usage_earlier,usage_anchor,probability_current,probability_previous,probability_earlier,probability_anchor
200,2,1,2.138671875,1.4117738008499146,0.17135107214562595,7,0.509765625,0.921875,0.37109375,0.119140625,0.509765625,0.0,0.8125,0.587890625,0.0,0.73828125,0.5388128757476807,0.5080364942550659,0.0,0.5957468748092651
200,2,2,2.294921875,1.209617257118225,0.14793900644872338,6,0.568359375,0.953125,0.2734375,0.158203125,0.568359375,0.0,0.66015625,0.732421875,0.0,0.90234375,0.6116722226142883,0.6632453799247742,0.0,0.6912564039230347
200,2,3,2.51171875,0.8196727633476257,0.07713029417209327,7,0.732421875,0.982421875,0.220703125,0.046875,0.732421875,0.0,0.943359375,0.775390625,0.0,0.79296875,0.5949680209159851,0.6495577096939087,0.0,0.6294195652008057
200,3,0,3.3046875,0.8844252824783325,0.18118751095607877,7,0.759765625,0.96875,0.22265625,0.009765625,0.0078125,0.759765625,0.85546875,0.78125,0.86328125,0.8046875,0.6996394991874695,0.7072708010673523,0.7378472089767456,0.7509719133377075
200,3,1,3.27734375,0.8525615334510803,0.17937370226718485,8,0.748046875,0.982421875,0.224609375,0.021484375,0.005859375,0.748046875,0.75,0.89453125,0.765625,0.8671875,0.6705904006958008,0.7074260711669922,0.7403855323791504,0.7940931916236877
200,3,2,3.310546875,0.7035585045814514,0.029120000079274178,5,0.759765625,0.99609375,0.212890625,0.0234375,0.00390625,0.759765625,0.95703125,0.763671875,0.787109375,0.802734375,0.6754156947135925,0.7298158407211304,0.7658889889717102,0.774202823638916
200,3,3,3.23828125,0.9670591354370117,0.09081544156651944,9,0.705078125,0.962890625,0.22265625,0.021484375,0.05078125,0.705078125,0.75390625,0.955078125,0.7265625,0.802734375,0.6318676471710205,0.6306500434875488,0.6015064716339111,0.7188924551010132
300,0,0,1.19140625,1.0208956003189087,0.2735204041819088,3,0.509765625,1.0,0.80859375,0.19140625,0.0,0.0,0.701171875,0.0,0.0,0.490234375,0.3357694745063782,0.0,0.0,0.31910741329193115
300,0,1,1.201171875,1.0414867401123047,0.17689120197610464,3,0.474609375,1.0,0.798828125,0.201171875,0.0,0.0,0.525390625,0.0,0.0,0.67578125,0.31968724727630615,0.0,0.0,0.320021390914917
300,0,2,1.228515625,1.0676484107971191,0.22970229806378484,3,0.427734375,1.0,0.771484375,0.228515625,0.0,0.0,0.572265625,0.0,0.0,0.65625,0.40153223276138306,0.0,0.0,0.4101513624191284
300,0,3,1.1796875,1.0280699729919434,0.3246870040311478,3,0.478515625,1.0,0.8203125,0.1796875,0.0,0.0,0.521484375,0.0,0.0,0.658203125,0.3644469380378723,0.0,0.0,0.36473411321640015
300,1,0,1.486328125,1.0488197803497314,0.10787347982113715,3,0.486328125,1.0,0.513671875,0.486328125,0.0,0.0,0.7421875,0.0,0.0,0.744140625,0.5224275588989258,0.0,0.0,0.6152338981628418
300,1,1,1.43359375,1.0216189622879028,0.23842327995225787,3,0.43359375,1.0,0.56640625,0.43359375,0.0,0.0,0.59375,0.0,0.0,0.83984375,0.49558132886886597,0.0,0.0,0.5687437653541565
300,1,2,1.486328125,1.0437233448028564,0.09827586880419403,3,0.486328125,1.0,0.513671875,0.486328125,0.0,0.0,0.70703125,0.0,0.0,0.779296875,0.5303362011909485,0.0,0.0,0.5289507508277893
300,1,3,1.23046875,1.061721920967102,0.21628997451625764,3,0.451171875,1.0,0.76953125,0.23046875,0.0,0.0,0.548828125,0.0,0.0,0.681640625,0.47286829352378845,0.0,0.0,0.5400577187538147
300,2,0,1.892578125,1.383540391921997,0.3592542086262256,7,0.421875,0.951171875,0.529296875,0.048828125,0.421875,0.0,0.57421875,0.55078125,0.0,0.767578125,0.5225769281387329,0.5344286561012268,0.0,0.5830487608909607
300,2,1,1.873046875,1.7771083116531372,0.40881386410910636,7,0.326171875,0.779296875,0.453125,0.220703125,0.326171875,0.0,0.685546875,0.560546875,0.0,0.626953125,0.513837456703186,0.503430187702179,0.0,0.5298808813095093
300,2,2,2.19140625,1.375892162322998,0.2680115317925811,6,0.515625,0.91015625,0.32421875,0.16015625,0.515625,0.0,0.630859375,0.716796875,0.0,0.84375,0.5855281352996826,0.6341304779052734,0.0,0.6424604058265686
300,2,3,2.33203125,1.1393444538116455,0.20364921196596697,7,0.6171875,0.962890625,0.28515625,0.09765625,0.6171875,0.0,0.92578125,0.716796875,0.0,0.689453125,0.6021352410316467,0.6199661493301392,0.0,0.5926249623298645
300,3,0,3.205078125,0.8571057915687561,0.11269458819879219,7,0.71484375,0.978515625,0.24609375,0.017578125,0.021484375,0.71484375,0.716796875,0.736328125,0.7890625,0.962890625,0.659286618232727,0.6707385182380676,0.7056320905685425,0.7503459453582764
300,3,1,3.16796875,1.025547981262207,0.1636047816136852,11,0.708984375,0.97265625,0.265625,0.009765625,0.015625,0.708984375,0.720703125,0.84375,0.806640625,0.796875,0.6207462549209595,0.6703485250473022,0.7101360559463501,0.7426022887229919
300,3,2,3.134765625,1.0402157306671143,0.1817891105893068,8,0.693359375,0.962890625,0.271484375,0.015625,0.01953125,0.693359375,0.837890625,0.71484375,0.78125,0.80078125,0.6168200373649597,0.6689184904098511,0.7104809284210205,0.7280837297439575
300,3,3,3.181640625,1.1072931289672852,0.202169721131213,10,0.681640625,0.9375,0.234375,0.03125,0.052734375,0.681640625,0.7421875,0.8984375,0.787109375,0.75390625,0.6334882974624634,0.6351256370544434,0.6075471043586731,0.6862092614173889
